household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
3009876,0,2,1,0,0,20,99,4,2,216
3009877,0,2,0,0,0,5,99,3,2,216
3009878,0,0,0,0,0,0,99,0,0,216
3009879,0,1,1,1,45,9,62,7,2,216
3009888,0,2,0,0,0,3,99,4,2,216
3009891,0,2,1,0,0,2,99,4,2,216
3009895,0,2,0,0,0,1,99,3,2,216
3009913,0,2,1,0,0,99,99,4,2,216
3009936,0,0,0,0,0,0,99,0,0,216
3009943,0,2,1,0,0,57,99,1,2,216
3009948,0,2,0,0,0,3,99,1,2,216
3009949,0,2,1,0,0,3,99,3,2,216
3009950,0,2,0,0,0,4,99,5,2,216
3009951,0,0,0,0,0,0,99,0,0,216
3009960,0,1,1,2,43,3,16,5,2,216
3009966,0,2,0,0,0,6,99,2,2,216
3009968,0,1,0,1,59,2,5,5,2,216
3009971,0,0,0,0,0,0,99,0,0,216
3009972,0,2,0,0,0,2,99,4,2,216
3009983,0,1,1,0,40,6,27,8,2,216
3009984,0,0,0,0,0,0,99,0,0,216
3009988,0,2,1,0,0,99,99,2,2,216
3009989,0,1,1,0,37,8,27,6,2,216
3010005,0,2,0,0,0,6,99,4,2,216
3010013,0,2,0,0,0,6,99,1,2,216
3010018,0,1,1,2,38,4,11,4,2,216
3010019,0,0,0,0,0,0,99,0,0,216
3010022,0,2,0,0,0,8,99,4,2,216
3010023,0,1,1,2,59,4,35,5,2,216
3010028,0,2,0,0,0,0,99,2,2,216
3010030,0,1,1,2,59,9,22,6,2,216
3010043,0,2,0,0,0,2,99,3,2,216
3010049,0,2,0,0,0,0,99,4,2,216
3010054,0,2,0,0,0,99,99,3,2,216
3010059,0,1,1,0,59,8,45,7,2,216
3010060,0,2,0,0,0,2,99,3,2,216
3010061,0,2,1,0,0,0,99,4,2,216
3010064,0,2,0,0,0,4,99,2,2,216
3010074,0,2,0,0,0,99,99,1,1,216
3010082,0,2,0,0,0,0,99,2,2,216
3010089,0,2,0,0,0,99,99,1,2,216
3010100,0,1,1,0,45,12,27,4,2,216
3010110,0,0,0,0,0,0,99,0,0,216
3010113,0,0,0,0,0,0,99,0,0,216
3010118,0,1,1,2,59,5,18,5,2,216
3010121,0,2,0,0,0,4,99,4,2,216
3010130,0,0,0,0,0,0,99,0,0,216
3010132,0,0,0,0,0,0,99,0,0,216
3010145,0,0,0,0,0,0,99,0,0,216
3010149,0,0,0,0,0,0,99,0,0,216
3010163,0,2,0,0,0,3,99,3,2,216
3010170,0,2,1,0,0,4,99,6,2,216
3010176,0,2,0,0,0,5,99,3,2,216
3010183,0,2,0,0,0,4,99,2,2,216
3010193,0,1,1,2,59,9,22,4,2,216
3010195,0,2,0,0,0,15,99,4,2,216
3010202,0,2,1,0,0,4,99,4,2,216
3010209,0,1,1,1,59,5,87,8,2,216
3010216,0,2,1,0,0,3,99,2,2,216
3010229,0,2,0,0,0,0,99,4,2,216
3010240,0,2,0,0,0,6,99,2,2,216
3010242,0,2,0,0,0,1,99,3,2,216
3010243,0,1,1,2,40,4,27,6,2,216
3010250,0,2,0,0,0,4,99,5,2,216
3010260,0,2,1,0,0,40,99,2,2,216
3010267,0,2,0,0,0,1,99,2,2,216
3010268,0,2,0,0,0,5,99,4,2,216
3010272,0,0,0,0,0,0,99,0,0,216
3010284,0,2,0,0,0,1,99,6,2,216
3010287,0,2,0,0,0,2,99,3,2,216
3010291,0,2,0,0,0,1,99,2,2,216
3010292,0,0,0,0,0,0,99,0,0,216
3010305,0,2,0,0,0,3,99,2,2,216
3010320,0,2,1,0,0,0,99,2,2,216
3010324,0,2,1,0,0,10,99,4,2,216
3010332,0,2,0,0,0,99,99,2,1,216
3010334,0,0,0,0,0,0,99,0,0,216
3010338,0,1,1,1,59,99,62,7,2,216
3010339,0,1,1,1,50,24,99,9,2,216
3010340,0,2,0,0,0,3,99,2,2,216
3010349,0,2,0,0,0,5,99,4,2,216
3010365,0,2,0,0,0,99,99,4,2,216
3010380,0,2,0,0,0,4,99,3,2,216
3010387,0,2,1,0,0,6,99,4,2,216
3010389,0,1,1,2,48,6,27,6,2,216
3010390,0,2,0,0,0,7,99,4,2,216
3010399,0,2,0,0,0,1,99,4,2,216
3010404,0,2,0,0,0,2,99,4,2,216
3010408,0,2,0,0,0,99,99,1,2,216
3010413,0,1,0,1,11,2,11,3,2,216
3010419,0,0,0,0,0,0,99,0,0,216
3010430,0,0,0,0,0,0,99,0,0,216
3010431,0,1,1,2,48,10,35,6,2,216
3010434,0,2,0,0,0,99,99,2,2,216
3010463,0,1,1,2,30,15,27,7,2,216
3010464,0,2,1,0,0,12,99,5,2,216
3010478,0,1,1,1,59,15,62,8,2,216
3010483,0,2,0,0,0,1,99,2,2,216
3010487,0,0,0,0,0,0,99,0,0,216
3010491,0,2,0,0,0,0,99,3,2,216
3010496,0,1,0,2,40,0,16,5,2,216
3010509,0,2,0,0,0,2,99,4,2,216
3010530,0,0,0,0,0,0,99,0,0,216
3010533,0,0,0,0,0,0,99,0,0,216
3010535,0,0,0,0,0,0,99,0,0,216
3010542,0,2,0,0,0,1,99,1,2,216
3010545,0,1,1,0,59,8,62,6,2,216
3010558,0,1,1,2,59,9,27,4,2,216
3010564,0,0,0,0,0,0,99,0,0,216
3010568,0,0,0,0,0,0,99,0,0,216
3010573,0,2,0,0,0,99,99,1,2,216
3010577,0,2,1,0,0,1,99,2,2,216
3010581,0,0,0,0,0,0,99,0,0,216
3010588,0,0,0,0,0,0,99,0,0,216
3010597,0,1,1,1,30,5,18,4,2,216
3010602,0,2,0,0,0,6,99,7,2,216
3010611,0,1,1,1,59,7,27,5,2,216
3010613,0,2,0,0,0,6,99,4,2,216
3010617,0,0,0,0,0,0,99,0,0,216
3010621,0,1,0,0,59,3,27,5,2,216
3010639,0,2,0,0,0,99,99,2,2,216
3010644,0,0,0,0,0,0,99,0,0,216
3010645,0,0,0,0,0,0,99,0,0,216
3010648,0,1,0,1,59,3,35,4,2,216
3010649,0,2,0,0,0,7,99,4,2,216
3010651,0,2,0,0,0,99,99,3,2,216
3010652,0,1,1,1,0,7,35,6,2,216
3010664,0,2,1,0,0,2,99,5,2,216
3010666,0,1,0,1,28,3,62,4,2,216
3010686,0,1,1,1,59,10,27,6,2,216
3010688,0,2,1,0,0,2,99,3,2,216
3010693,0,2,0,0,0,6,99,2,2,216
3010700,0,1,1,2,59,3,45,8,2,216
3010705,0,1,1,0,40,3,45,6,2,216
3010706,0,1,0,0,23,2,9,4,2,216
3010720,0,2,0,0,0,99,99,1,2,216
3010723,0,2,0,0,0,0,99,2,2,216
3010727,0,0,0,0,0,0,99,0,0,216
3010733,0,2,0,0,0,3,99,1,2,216
3010734,0,2,0,0,0,1,99,3,2,216
3010740,0,2,0,0,0,4,99,4,2,216
3010752,0,2,1,0,0,5,99,3,2,216
3010764,0,2,0,0,0,3,99,3,2,216
3010766,0,1,0,1,59,15,45,4,2,216
3010773,0,0,0,0,0,0,99,0,0,216
3010777,0,2,0,0,0,13,99,2,2,216
3010786,0,0,0,0,0,0,99,0,0,216
3010790,0,1,1,1,40,2,11,2,2,216
3010794,0,0,0,0,0,0,99,0,0,216
3010799,0,2,0,0,0,4,99,4,2,216
3010801,0,0,0,0,0,0,99,0,0,216
3010809,0,2,0,0,0,4,99,2,2,216
3010812,0,1,1,1,59,6,62,9,2,216
3010824,0,2,0,0,0,20,99,3,2,216
3010828,0,1,1,1,29,2,27,5,2,216
3010832,0,0,0,0,0,0,99,0,0,216
3010834,0,1,1,2,50,3,45,5,2,216
3010838,0,1,1,1,44,7,35,8,2,216
3010839,0,2,0,0,0,0,99,1,2,216
3010843,0,2,0,0,0,99,99,4,2,216
3010846,0,2,0,0,0,2,99,3,2,216
3010849,0,2,1,0,0,1,99,5,2,216
3010850,0,0,0,0,0,0,99,0,0,216
3010852,0,2,0,0,0,1,99,3,2,216
3010853,0,2,1,0,0,10,99,5,2,216
3010863,0,1,1,1,40,6,35,6,2,216
3010873,0,0,0,0,0,0,99,0,0,216
3010875,0,2,1,0,0,3,99,4,2,216
3010897,0,2,0,0,0,99,99,3,2,216
3010908,0,1,1,1,34,3,22,5,2,216
3010913,0,2,0,0,0,2,99,4,2,216
3010914,0,1,0,1,20,3,62,4,2,216
3010915,0,2,1,0,0,2,99,4,2,216
3010918,0,1,1,1,59,5,62,5,2,216
3010924,0,0,0,0,0,0,99,0,0,216
3010938,0,1,1,1,50,6,99,8,2,216
3010943,0,2,1,0,0,6,99,7,2,216
3010945,0,2,0,0,0,1,99,4,2,216
3010947,0,0,0,0,0,0,99,0,0,216
3010954,0,1,1,1,35,6,18,5,2,216
3010959,0,1,1,1,40,7,22,5,2,216
3010961,0,2,0,0,0,4,99,4,2,216
3010966,0,0,0,0,0,0,99,0,0,216
3010971,0,0,0,0,0,0,99,0,0,216
3010992,0,2,0,0,0,3,99,4,2,216
3010995,0,1,1,0,59,18,45,7,2,216
3010997,0,2,1,0,0,99,99,4,2,216
3010999,0,2,0,0,0,1,99,2,2,216
3011016,0,0,0,0,0,0,99,0,0,216
3011030,0,0,0,0,0,0,99,0,0,216
3011037,0,2,0,0,0,6,99,5,2,216
3011043,0,0,0,0,0,0,99,0,0,216
3011044,0,2,0,0,0,3,99,3,2,216
3011065,0,1,1,1,45,19,18,7,2,216
3011080,0,2,0,0,0,12,99,5,2,216
3011082,0,2,0,0,0,3,99,2,2,216
3011092,0,1,1,1,24,7,18,5,2,216
3011100,0,2,1,0,0,2,99,2,2,216
3011102,0,2,1,0,0,7,99,6,2,216
3011105,0,0,0,0,0,0,99,0,0,216
3011106,0,1,1,0,59,5,62,7,2,216
3011115,0,2,0,0,0,1,99,2,2,216
3011121,0,1,1,1,43,3,22,5,2,216
3011124,0,2,1,0,0,2,99,5,2,216
3011125,0,2,1,0,0,2,99,5,2,216
3011130,0,2,0,0,0,3,99,2,2,216
3011139,0,1,1,1,50,5,27,6,2,216
3011145,0,2,0,0,0,99,99,1,2,216
3011149,0,0,0,0,0,0,99,0,0,216
3011155,0,2,1,0,0,26,99,9,2,216
3011165,0,0,0,0,0,0,99,0,0,216
3011168,0,2,0,0,0,7,99,3,2,216
3011177,0,1,1,2,38,6,62,7,2,216
3011178,0,2,0,0,0,7,99,1,2,216
3011180,0,0,0,0,0,0,99,0,0,216
3011181,0,0,0,0,0,0,99,0,0,216
3011186,0,2,1,0,0,3,99,4,2,216
3011195,0,2,1,0,0,1,99,5,2,216
3011201,0,2,0,0,0,1,99,3,2,216
3011206,0,2,0,0,0,1,99,1,2,216
3011212,0,0,0,0,0,0,99,0,0,216
3011215,0,2,0,0,0,99,99,3,2,216
3011221,0,1,1,1,59,8,13,4,2,216
3011222,0,2,0,0,0,1,99,3,2,216
3011226,0,0,0,0,0,0,99,0,0,216
3011231,0,1,1,0,59,30,62,5,2,216
3011234,0,2,0,0,0,6,99,4,2,216
3011235,0,2,0,0,0,6,99,4,2,216
3011241,0,2,0,0,0,3,99,4,2,216
3011245,0,2,0,0,0,99,99,1,1,216
3011250,0,2,1,0,0,3,99,2,2,216
3011255,0,1,1,2,59,2,22,4,2,216
3011260,0,2,0,0,0,3,99,2,2,216
3011267,0,2,0,0,0,3,99,2,2,216
3011271,0,0,0,0,0,0,99,0,0,216
3011287,0,2,1,0,0,3,99,3,2,216
3011295,0,2,1,0,0,3,99,5,2,216
3011297,0,0,0,0,0,0,99,0,0,216
3011306,0,2,1,0,0,3,99,3,2,216
3011310,0,1,1,1,40,7,27,9,2,216
3011321,0,2,0,0,0,6,99,3,2,216
3011341,0,0,0,0,0,0,99,0,0,216
3011343,0,0,0,0,0,0,99,0,0,216
3011354,0,2,0,0,0,1,99,2,2,216
3011357,0,1,1,1,38,3,35,6,2,216
3011358,0,2,1,0,0,7,99,5,2,216
3011359,0,2,0,0,0,99,99,4,2,216
3011371,0,0,0,0,0,0,99,0,0,216
3011373,0,0,0,0,0,0,99,0,0,216
3011380,0,2,1,0,0,6,99,6,2,216
3011384,0,2,0,0,0,99,99,2,2,216
3011392,0,1,0,1,45,5,45,3,2,216
3011393,0,2,0,0,0,99,99,1,2,216
3011404,0,1,1,1,40,37,35,7,2,216
3011410,0,2,0,0,0,99,99,1,2,216
3011411,0,1,1,1,59,8,27,6,2,216
3011413,0,1,1,2,0,8,18,3,2,216
3011417,0,2,0,0,0,2,99,1,2,216
3011425,0,0,0,0,0,0,99,0,0,216
3011438,0,0,0,0,0,0,99,0,0,216
3011442,0,2,0,0,0,3,99,5,2,216
3011443,0,2,1,0,0,3,99,5,2,216
3011451,0,2,0,0,0,2,99,4,2,216
3011470,0,2,0,0,0,4,99,3,2,216
3011476,0,0,0,0,0,0,99,0,0,216
3011486,0,2,0,0,0,2,99,3,2,216
3011490,0,2,0,0,0,1,99,2,2,216
3011494,0,2,0,0,0,10,99,4,2,216
3011495,0,1,0,1,38,3,16,5,2,216
3011508,0,2,0,0,0,3,99,4,2,216
3011512,0,1,1,0,14,2,22,5,2,216
3011516,0,1,1,2,38,12,16,5,2,216
3011526,0,2,0,0,0,1,99,3,2,216
3011530,0,1,1,0,59,10,35,5,2,216
3011532,0,2,0,0,0,1,99,1,2,216
3011533,0,2,0,0,0,13,99,3,2,216
3011541,0,2,0,0,0,0,99,1,2,216
3011543,0,1,1,1,59,4,22,5,2,216
3011546,0,1,1,2,59,4,27,4,2,216
3011551,0,0,0,0,0,0,99,0,0,216
3011554,0,2,0,0,0,2,99,5,2,216
3011556,0,1,0,1,50,8,62,3,2,216
3011557,0,0,0,0,0,0,99,0,0,216
3011569,0,2,1,0,0,0,99,5,2,216
3011572,0,2,0,0,0,5,99,3,2,216
3011584,0,2,0,0,0,4,99,1,2,216
3011585,0,2,0,0,0,2,99,4,2,216
3011602,0,1,1,0,22,0,8,6,2,216
3011603,0,0,0,0,0,0,99,0,0,216
3011618,0,0,0,0,0,0,99,0,0,216
3011643,0,0,0,0,0,0,99,0,0,216
3011655,0,2,1,0,0,4,99,2,2,216
3011656,0,2,0,0,0,99,99,2,2,216
3011665,0,2,0,0,0,1,99,4,2,216
3011669,0,1,1,2,37,1,13,2,2,216
3011679,0,2,0,0,0,2,99,4,2,216
3011691,0,2,0,0,0,1,99,4,2,216
3011699,0,2,0,0,0,1,99,4,2,216
3011702,0,2,0,0,0,1,99,1,2,216
3011705,0,2,0,0,0,99,99,2,2,216
3011707,0,2,0,0,0,10,99,5,2,216
3011718,0,1,0,1,50,11,22,4,2,216
3011721,0,2,0,0,0,3,99,1,2,216
3011723,0,2,0,0,0,99,99,4,2,216
3011732,0,2,0,0,0,6,99,3,2,216
3011736,0,1,1,1,50,12,16,3,2,216
3011751,0,1,0,0,33,12,35,6,2,216
3011754,0,1,1,1,43,0,22,6,2,216
3011756,0,2,1,0,0,3,99,4,2,216
3011771,0,2,0,0,0,4,99,3,2,216
3011776,0,2,0,0,0,99,99,1,2,216
3011778,0,1,0,1,30,3,62,3,2,216
3011782,0,2,1,0,0,2,99,4,2,216
3011801,0,0,0,0,0,0,99,0,0,216
3011802,0,1,0,1,40,10,27,5,2,216
3011803,0,2,0,0,0,3,99,3,2,216
3011804,0,2,0,0,0,3,99,2,2,216
3011806,0,2,1,0,0,7,99,5,2,216
3011815,0,2,0,0,0,2,99,3,2,216
3011822,0,2,0,0,0,2,99,2,2,222
3011831,0,2,1,0,0,12,99,8,2,222
3011833,0,2,0,0,0,1,99,4,2,222
3011851,0,2,1,0,0,2,99,4,2,222
3011867,0,2,0,0,0,3,99,3,2,222
3011872,0,1,1,1,28,7,18,5,2,222
3011875,0,1,1,0,32,4,13,4,2,222
3011878,0,1,1,2,37,3,11,5,2,222
3011890,0,2,0,0,0,99,99,4,2,222
3011896,0,2,1,0,0,6,99,6,2,222
3011903,0,1,1,0,43,9,22,4,2,222
3011910,0,2,1,0,0,6,99,5,2,222
3011914,0,2,1,0,0,1,99,3,2,222
3011916,0,2,0,0,0,6,99,2,2,222
3011917,0,1,1,2,59,18,16,6,2,222
3011921,0,2,1,0,0,3,99,2,2,222
3011924,0,2,0,0,0,5,99,1,2,222
3011929,0,2,0,0,0,1,99,3,2,222
3011940,0,2,0,0,0,4,99,3,2,222
3011942,0,2,0,0,0,2,99,2,2,222
3011944,0,1,1,1,34,3,18,4,2,222
3011956,0,0,0,0,0,0,99,0,0,222
3011975,0,1,1,1,30,10,16,6,2,222
3011981,0,2,0,0,0,3,99,2,2,222
3011985,0,1,1,1,30,5,11,5,2,222
3012004,0,2,0,0,0,3,99,2,2,222
3012011,0,2,0,0,0,5,99,2,2,222
3012013,0,2,0,0,0,4,99,4,2,222
3012017,0,2,0,0,0,4,99,5,2,222
3012032,0,1,1,0,25,5,16,5,2,222
3012035,0,0,0,0,0,0,99,0,0,222
3012037,0,1,1,2,40,6,16,5,2,222
3012046,0,2,0,0,0,42,99,1,2,222
3012048,0,0,0,0,0,0,99,0,0,222
3012052,0,1,1,2,59,6,16,5,2,222
3012060,0,2,0,0,0,1,99,5,2,222
3012061,0,2,1,0,0,3,99,4,2,222
3012076,0,1,1,0,50,1,22,2,2,222
3012077,0,2,0,0,0,2,99,3,2,222
3012085,0,0,0,0,0,0,99,0,0,222
3012102,0,2,1,0,0,13,99,4,2,222
3012108,0,0,0,0,0,0,99,0,0,222
3012110,0,2,0,0,0,3,99,1,2,222
3012113,0,1,1,1,59,12,18,5,2,222
3012122,0,2,1,0,0,3,99,4,2,222
3012127,0,2,0,0,0,0,99,1,2,222
3012134,0,1,1,0,54,4,16,5,2,222
3012137,0,2,0,0,0,99,99,4,2,222
3012144,0,2,0,0,0,3,99,2,2,222
3012149,0,2,0,0,0,3,99,1,2,222
3012150,0,1,1,1,50,6,45,6,2,222
3012153,0,1,1,0,16,12,4,5,2,222
3012171,0,2,0,0,0,2,99,2,2,222
3012173,0,2,1,0,0,2,99,3,2,222
3012175,0,1,1,0,27,3,11,4,2,222
3012176,0,2,1,0,0,8,99,4,2,222
3012184,0,2,0,0,0,4,99,4,2,222
3012185,0,0,0,0,0,0,99,0,0,222
3012191,0,2,0,0,0,23,99,2,2,222
3012196,0,1,1,0,42,4,11,5,2,222
3012197,0,1,1,1,59,3,22,5,2,222
3012198,0,2,0,0,0,1,99,2,2,222
3012208,0,2,0,0,0,2,99,1,2,222
3012211,0,2,0,0,0,1,99,3,2,222
3012216,0,1,1,2,40,2,22,4,2,222
3012224,0,1,1,2,42,5,16,9,2,222
3012230,0,2,0,0,0,3,99,2,2,222
3012235,0,0,0,0,0,0,99,0,0,222
3012241,0,2,1,0,0,1,99,4,2,222
3012243,0,2,0,0,0,2,99,2,2,222
3012249,0,2,1,0,0,6,99,5,2,222
3012251,0,1,1,2,39,5,9,3,2,222
3012255,0,2,0,0,0,99,99,4,2,222
3012266,0,1,1,2,59,4,16,6,2,222
3012271,0,2,0,0,0,4,99,3,2,222
3012283,0,1,1,1,59,7,35,5,2,222
3012284,0,2,0,0,0,3,99,4,2,222
3012298,0,2,0,0,0,6,99,5,1,222
3012299,0,2,1,0,0,99,99,3,2,222
3012311,0,2,0,0,0,6,99,4,2,222
3012318,0,2,1,0,0,9,99,5,2,222
3012332,0,1,1,2,25,6,11,4,2,222
3012335,0,1,1,1,24,2,11,4,2,222
3012336,0,2,1,0,0,1,99,4,1,222
3012343,0,1,1,2,16,5,16,5,2,222
3012346,0,2,1,0,0,2,99,5,2,222
3012351,0,2,1,0,0,99,99,1,2,222
3012355,0,2,0,0,0,5,99,3,2,222
3012369,0,2,0,0,0,1,99,3,2,222
3012373,0,2,0,0,0,2,99,1,2,222
3012378,0,2,0,0,0,6,99,3,2,222
3012381,0,1,1,2,59,15,13,6,2,222
3012385,0,1,1,2,30,3,11,2,2,222
3012391,0,1,1,0,48,5,4,5,2,222
3012397,0,2,0,0,0,7,99,4,2,222
3012400,0,2,0,0,0,2,99,4,2,222
3012409,0,2,0,0,0,4,99,2,2,222
3012410,0,2,0,0,0,4,99,5,2,222
3012416,0,1,1,2,30,2,13,5,2,222
3012417,0,2,0,0,0,3,99,3,2,222
3012425,0,0,0,0,0,0,99,0,0,222
3012454,0,2,0,0,0,1,99,3,2,222
3012458,0,2,0,0,0,3,99,4,2,222
3012460,0,1,1,1,45,7,16,6,2,222
3012463,0,1,1,2,50,6,13,6,2,222
3012465,0,2,1,0,0,3,99,4,2,222
3012472,0,1,1,1,15,3,13,4,2,222
3012475,0,2,1,0,0,4,99,6,2,222
3012479,0,2,0,0,0,99,99,4,2,222
3012483,0,2,0,0,0,5,99,4,2,222
3012489,0,2,0,0,0,2,99,3,2,222
3012491,0,2,0,0,0,99,99,3,2,222
3012502,0,1,1,1,32,7,11,4,2,222
3012515,0,2,0,0,0,3,99,4,2,222
3012523,0,1,0,0,14,2,7,4,2,222
3012524,0,0,0,0,0,0,99,0,0,222
3012525,0,2,0,0,0,99,99,5,2,222
3012526,0,2,0,0,0,2,99,4,2,222
3012530,0,1,1,1,35,9,13,6,2,222
3012532,0,1,1,2,30,5,18,5,2,222
3012539,0,2,0,0,0,4,99,4,2,222
3012543,0,2,1,0,0,1,99,1,2,222
3012553,0,1,1,2,40,2,13,4,2,222
3012555,0,0,0,0,0,0,99,0,0,222
3012561,0,2,0,0,0,3,99,4,2,222
3012568,0,2,1,0,0,5,99,6,2,222
3012569,0,2,0,0,0,1,99,4,2,222
3012570,0,2,1,0,0,3,99,3,2,222
3012572,0,2,0,0,0,99,99,2,2,222
3012575,0,1,1,0,37,3,11,4,2,222
3012589,0,1,1,1,59,5,45,8,2,222
3012601,0,2,0,0,0,1,99,4,2,222
3012609,0,0,0,0,0,0,99,0,0,222
3012610,0,1,1,2,38,3,16,5,2,222
3012625,0,1,1,0,59,3,27,7,2,222
3012627,0,2,1,0,0,12,99,6,2,222
3012628,0,1,1,2,36,3,11,5,2,222
3012630,0,1,1,0,30,7,18,5,2,222
3012631,0,2,0,0,0,2,99,2,2,222
3012632,0,2,0,0,0,3,99,3,2,222
3012636,0,2,0,0,0,3,99,2,2,222
3012637,0,2,0,0,0,2,99,5,2,222
3012651,0,2,0,0,0,2,99,6,2,222
3012652,0,1,0,1,50,6,13,2,2,222
3012660,0,2,0,0,0,99,99,4,2,222
3012667,0,2,1,0,0,16,99,8,2,222
3012679,0,2,0,0,0,99,99,1,2,222
3012685,0,1,1,1,48,2,22,7,2,222
3012689,0,1,1,1,59,20,16,6,2,222
3012694,0,2,0,0,0,3,99,2,2,222
3012699,0,1,1,2,59,2,22,4,2,222
3012702,0,2,1,0,0,2,99,2,2,222
3012704,0,1,1,2,25,2,6,4,2,222
3012714,0,1,1,0,59,4,18,5,2,222
3012739,0,2,1,0,0,1,99,4,2,222
3012740,0,2,1,0,0,3,99,4,2,222
3012747,0,2,0,0,0,2,99,4,2,222
3012751,0,2,0,0,0,2,99,3,2,222
3012758,0,1,1,2,43,4,16,5,2,222
3012762,0,2,1,0,0,3,99,3,2,222
3012764,0,1,1,2,39,4,13,6,2,222
3012768,0,2,0,0,0,2,99,3,2,222
3012769,0,1,1,1,44,13,13,5,2,222
3012775,0,2,1,0,0,7,99,5,2,222
3012777,0,2,1,0,0,9,99,5,2,222
3012781,0,2,1,0,0,8,99,7,2,222
3012793,0,2,0,0,0,0,99,1,2,222
3012802,0,2,0,0,0,3,99,2,2,222
3012804,0,2,0,0,0,2,99,3,2,222
3012807,0,0,0,0,0,0,99,0,0,222
3012812,0,0,0,0,0,0,99,0,0,222
3012819,0,1,1,2,46,7,18,7,2,222
3012821,0,2,0,0,0,3,99,2,2,222
3012825,0,2,0,0,0,5,99,1,2,222
3012835,0,2,0,0,0,1,99,4,2,222
3012838,0,1,1,0,38,7,16,8,2,222
3012852,0,1,0,2,13,2,3,3,2,222
3012853,0,2,0,0,0,2,99,4,2,222
3012857,0,1,1,1,58,8,16,4,2,222
3012860,0,2,0,0,0,0,99,2,2,222
3012863,0,1,1,0,4,5,16,5,2,222
3012864,0,2,1,0,0,8,99,4,2,222
3012876,0,1,1,2,20,10,11,3,2,222
3012877,0,1,1,0,18,6,11,4,2,222
3012878,0,2,1,0,0,10,99,5,2,222
3012882,0,1,1,0,59,8,11,5,2,222
3012887,0,1,0,0,14,5,7,5,2,222
3012892,0,2,0,0,0,3,99,3,2,222
3012896,0,2,0,0,0,0,99,2,2,222
3012899,0,2,0,0,0,2,99,4,2,222
3012901,0,1,0,2,20,3,9,4,2,222
3012904,0,0,0,0,0,0,99,0,0,222
3012925,0,2,1,0,0,6,99,5,2,222
3012927,0,2,0,0,0,6,99,2,2,222
3012931,0,2,0,0,0,0,99,2,2,222
3012934,0,2,0,0,0,3,99,3,2,222
3012935,0,2,0,0,0,2,99,1,2,222
3012951,0,2,0,0,0,3,99,1,2,222
3012953,0,1,1,0,46,3,22,5,2,222
3012963,0,2,0,0,0,3,99,4,2,222
3012975,0,2,0,0,0,6,99,3,2,222
3012978,0,2,0,0,0,14,99,4,2,222
3012979,0,2,0,0,0,6,99,3,2,222
3012981,0,2,0,0,0,0,99,4,2,222
3012994,0,0,0,0,0,0,99,0,0,222
3013000,0,2,0,0,0,2,99,3,2,222
3013031,0,1,1,2,44,12,13,5,2,222
3013039,0,2,0,0,0,99,99,4,2,222
3013043,0,1,1,1,59,1,11,2,2,222
3013054,0,1,1,2,30,6,16,6,2,222
3013062,0,1,1,0,40,4,13,5,2,222
3013069,0,2,1,0,0,6,99,6,2,222
3013072,0,1,1,1,59,10,45,6,2,222
3013074,0,1,1,2,17,2,11,2,2,222
3013077,0,0,0,0,0,0,99,0,0,222
3013092,0,2,0,0,0,13,99,1,2,222
3013093,0,2,0,0,0,1,99,2,2,222
3013094,0,1,1,1,59,3,45,8,2,222
3013095,0,1,1,1,40,6,18,7,2,222
3013115,0,2,1,0,0,8,99,3,2,222
3013117,0,2,0,0,0,4,99,5,2,222
3013125,0,2,0,0,0,4,99,4,2,222
3013141,0,2,0,0,0,6,99,3,2,222
3013143,0,2,0,0,0,8,99,1,2,222
3013150,0,1,1,0,59,1,4,3,2,222
3013151,0,2,0,0,0,2,99,1,2,222
3013153,0,2,1,0,0,7,99,5,2,222
3013161,0,2,0,0,0,2,99,3,2,222
3013172,0,0,0,0,0,0,99,0,0,222
3013173,0,1,1,2,59,3,16,5,2,222
3013174,0,1,1,2,53,8,18,6,2,222
3013176,0,2,0,0,0,4,99,5,2,222
3013177,0,1,1,0,30,99,3,4,2,222
3013186,0,1,0,2,28,4,11,4,2,222
3013188,0,1,1,1,35,6,9,5,2,222
3013190,0,2,0,0,0,2,99,3,2,222
3013193,0,1,1,0,27,5,13,5,2,222
3013201,0,2,0,0,0,3,99,2,2,222
3013218,0,2,0,0,0,57,99,5,2,222
3013232,0,2,0,0,0,99,99,2,2,222
3013234,0,1,1,2,50,6,22,9,2,222
3013235,0,1,1,0,59,7,22,5,2,222
3013246,0,2,0,0,0,6,99,2,2,222
3013248,0,2,1,0,0,0,99,4,2,222
3013250,0,2,0,0,0,25,99,3,2,222
3013261,0,1,1,1,24,6,13,6,2,222
3013265,0,2,0,0,0,3,99,1,2,222
3013266,0,2,0,0,0,99,99,3,2,222
3013268,0,2,1,0,0,2,99,5,2,222
3013269,0,2,0,0,0,6,99,1,2,222
3013272,0,1,1,1,29,2,13,5,2,222
3013277,0,1,1,0,10,6,7,6,2,222
3013278,0,2,0,0,0,5,99,3,2,222
3013298,0,2,0,0,0,2,99,2,2,222
3013319,0,2,1,0,0,2,99,3,2,222
3013321,0,2,0,0,0,2,99,4,2,222
3013338,0,0,0,0,0,0,99,0,0,222
3013370,0,1,1,2,27,3,16,5,2,222
3013372,0,1,1,2,32,2,16,5,2,222
3013373,0,2,1,0,0,12,99,3,2,222
3013380,0,2,1,0,0,13,99,6,2,222
